province_id,legacy_id,numeric_id,name,region_id,macroregion_id,area_km2,profile_id,target_cell_area_km2,expected_cell_count_base,override_minimum_cell_count,override_forced_cell_count,override_reason,final_cell_count_base,status
province:132,lithuania__klaipedos_2,132,Klaipedos,,,5241.817,,,,,,,,UNASSIGNED_REGION
province:1196,belize__cayo,1196,Cayo,,,5235.081,,,,,,,,UNASSIGNED_REGION
province:725,romania__olt,725,Olt,,,5231.766,,,,,,,,UNASSIGNED_REGION
province:3974,france__mayenne,3974,Mayenne,region:france:pays_de_la_loire,macroregion:france,5231.388,,,,,,,,REGION_WITHOUT_CELL_PROFILE
province:2160,philippines__camarines_sur,2160,Camarines Sur,,,5229.779,,,,,,,,UNASSIGNED_REGION
province:673,france__doubs,673,Doubs,,,5226.312,,,,,,,,UNASSIGNED_REGION
province:1211,nicaragua__rivas,1211,Rivas,,,5225.603,,,,,,,,UNASSIGNED_REGION
province:1438,kuwait__al_ahmadi,1438,Al Ahmadi,,,5223.476,,,,,,,,UNASSIGNED_REGION
province:2171,philippines__pangasinan,2171,Pangasinan,,,5222.406,,,,,,,,UNASSIGNED_REGION
province:1478,tunisia__le_kef,1478,Le Kef,,,5222.217,,,,,,,,UNASSIGNED_REGION
province:284,armenia__gegharkunik,284,Gegharkunik,,,5215.034,,,,,,,,UNASSIGNED_REGION
province:211,france__meurthe_et_moselle,211,Meurthe-et-Moselle,,,5210.642,,,,,,,,UNASSIGNED_REGION
province:3824,nigeria__ekiti,3824,Ekiti,,,5202.259,,,,,,,,UNASSIGNED_REGION
province:3882,burkina_faso__sangui,3882,Sanguié,,,5199.683,,,,,,,,UNASSIGNED_REGION
province:206,france__ardennes,206,Ardennes,,,5195.777,,,,,,,,UNASSIGNED_REGION
province:3466,philippines__south_cotabato,3466,South Cotabato,,,5195.161,,,,,,,,UNASSIGNED_REGION
province:1501,uganda__rakai,1501,Rakai,,,5183.408,,,,,,,,UNASSIGNED_REGION
province:3997,france__loz_re,3997,Lozère,,,5181.281,,,,,,,,UNASSIGNED_REGION
province:3462,portugal__viseu,3462,Viseu,region:iberia:beira_interior,macroregion:iberia,5154.123,P4,3000,2,,,,2,OK
province:221,georgia__racha_lechkhumi_kvemo_svaneti,221,Racha-Lechkhumi-Kvemo Svaneti,,,5151.874,,,,,,,,UNASSIGNED_REGION
province:2017,philippines__surigao_del_sur,2017,Surigao del Sur,,,5145.92,,,,,,,,UNASSIGNED_REGION
province:742,romania__vaslui,742,Vaslui,,,5143.086,,,,,,,,UNASSIGNED_REGION
province:2377,japan__chiba,2377,Chiba,,,5143.007,,,,,,,,UNASSIGNED_REGION
province:3683,uganda__mbarara_2,3683,Mbarara,,,5141.918,,,,,,,,UNASSIGNED_REGION
province:2825,france__bouches_du_rh_ne,2825,Bouches-du-Rhône,,,5141.618,,,,,,,,UNASSIGNED_REGION
province:3696,united_kingdom__derbyshire,3696,Derbyshire,,,5135.544,,,,,,,,UNASSIGNED_REGION
province:3522,honduras__comayagua,3522,Comayagua,,,5124.733,,,,,,,,UNASSIGNED_REGION
province:233,turkey__ardahan,233,Ardahan,,,5123.094,,,,,,,,UNASSIGNED_REGION
province:558,italy__udine,558,Udine,,,5119.638,,,,,,,,UNASSIGNED_REGION
province:2526,vietnam__c_mau,2526,Cà Mau,,,5118.378,,,,,,,,UNASSIGNED_REGION
province:2782,greece__dytiki_ellada_4,2782,Dytiki Ellada,,,5114.142,,,,,,,,UNASSIGNED_REGION
province:1799,uruguay__canelones,1799,Canelones,,,5107.652,,,,,,,,UNASSIGNED_REGION
province:2625,russia__chukchi_autonomous_okrug_4,2625,Chukchi Autonomous Okrug,,,5101.249,,,,,,,,UNASSIGNED_REGION
province:3284,uruguay__flores,3284,Flores,,,5093.716,,,,,,,,UNASSIGNED_REGION
province:2840,portugal__set_bal,2840,Setúbal,region:iberia:estremadura_ribatejo,macroregion:iberia,5092.548,P2,1500,3,,,,3,OK
province:3054,italy__palermo,3054,Palermo,,,5091.73,,,,,,,,UNASSIGNED_REGION
province:1214,honduras__santa_b_rbara,1214,Santa Bárbara,,,5083.144,,,,,,,,UNASSIGNED_REGION
province:2535,vietnam__ph_y_n,2535,Phú Yên,,,5081.644,,,,,,,,UNASSIGNED_REGION
province:2066,panama__col_n,2066,Colón,,,5079.469,,,,,,,,UNASSIGNED_REGION
province:2336,japan__fukuoka,2336,Fukuoka,,,5079.393,,,,,,,,UNASSIGNED_REGION
province:1579,benin__zou,1579,Zou,,,5076.134,,,,,,,,UNASSIGNED_REGION
province:3969,france__lot,3969,Lot,,,5073.007,,,,,,,,UNASSIGNED_REGION
province:2142,guinea__dubr_ka,2142,Dubréka,,,5066.941,,,,,,,,UNASSIGNED_REGION
province:2141,guinea__boffa,2141,Boffa,,,5063.294,,,,,,,,UNASSIGNED_REGION
province:681,croatia__sisacko_moslavacka,681,Sisacko-Moslavacka,,,5059.563,,,,,,,,UNASSIGNED_REGION
province:913,lesotho__thaba_tseka,913,Thaba-Tseka,,,5044.959,,,,,,,,UNASSIGNED_REGION
province:1030,liberia__river_gee,1030,River Gee,,,5042.886,,,,,,,,UNASSIGNED_REGION
province:2078,venezuela__carabobo,2078,Carabobo,,,5031.62,,,,,,,,UNASSIGNED_REGION
province:3869,hungary__veszpr_m,3869,Veszprém,,,5030.735,,,,,,,,UNASSIGNED_REGION
province:90,united_arab_emirates__sharjah,90,Sharjah,,,5026.243,,,,,,,,UNASSIGNED_REGION
province:3567,costa_rica__san_jos,3567,San José,,,5024.094,,,,,,,,UNASSIGNED_REGION
province:433,azerbaijan__ki,433,Şəki,,,5018.667,,,,,,,,UNASSIGNED_REGION
province:2739,turkey__trabzon,2739,Trabzon,,,5007.753,,,,,,,,UNASSIGNED_REGION
province:1494,senegal__ziguinchor_2,1494,Ziguinchor,,,5002.845,,,,,,,,UNASSIGNED_REGION
province:3605,bhutan__wangdi_phodrang,3605,Wangdi Phodrang,,,4998.109,,,,,,,,UNASSIGNED_REGION
province:3307,moldova__anenii_noi,3307,Anenii Noi,,,4980.209,,,,,,,,UNASSIGNED_REGION
province:3994,france__haute_loire,3994,Haute-Loire,,,4972.674,,,,,,,,UNASSIGNED_REGION
province:901,vietnam__qu_ng_tr,901,Quảng Trị,,,4972.332,,,,,,,,UNASSIGNED_REGION
province:586,france__ari_ge,586,Ariège,,,4971.977,,,,,,,,UNASSIGNED_REGION
province:1576,burkina_faso__koulp_logo,1576,Koulpélogo,,,4969.642,,,,,,,,UNASSIGNED_REGION
province:2613,united_kingdom__gwynedd,2613,Gwynedd,,,4965.511,,,,,,,,UNASSIGNED_REGION
province:1756,portugal__faro_2,1756,Faro,region:iberia:algarve,macroregion:iberia,4964.174,P3,1700,3,,,,3,OK
province:2382,japan__aichi_2,2382,Aichi,,,4959.519,,,,,,,,UNASSIGNED_REGION
province:318,czech_republic__olomouck,318,Olomoucký,,,4949.931,,,,,,,,UNASSIGNED_REGION
province:2982,haiti__l_artibonite,2982,L'Artibonite,,,4940.268,,,,,,,,UNASSIGNED_REGION
province:2643,russia__nenets_4,2643,Nenets,,,4934.527,,,,,,,,UNASSIGNED_REGION
province:201,cambodia__k_mp_t,201,Kâmpôt,,,4932.406,,,,,,,,UNASSIGNED_REGION
province:1557,burkina_faso__komondjari,1557,Komondjari,,,4924.805,,,,,,,,UNASSIGNED_REGION
province:675,france__jura,675,Jura,,,4915.236,,,,,,,,UNASSIGNED_REGION
province:3342,thailand__phra_nakhon_si_ayutthaya,3342,Phra Nakhon Si Ayutthaya,,,4912.788,,,,,,,,UNASSIGNED_REGION
province:3983,france__loire,3983,Loire,,,4908.698,,,,,,,,UNASSIGNED_REGION
province:864,myanmar__mon_3,864,Mon,,,4907.899,,,,,,,,UNASSIGNED_REGION
province:2170,philippines__zambales,2170,Zambales,,,4905.22,,,,,,,,UNASSIGNED_REGION
province:1800,uruguay__san_jos,1800,San José,,,4900.472,,,,,,,,UNASSIGNED_REGION
province:715,romania__mehedinti,715,Mehedinti,,,4892.322,,,,,,,,UNASSIGNED_REGION
province:3634,algeria__relizane,3634,Relizane,,,4892.095,,,,,,,,UNASSIGNED_REGION
province:3768,sri_lanka__kuru_gala,3768,Kuruṇægala,,,4881.06,,,,,,,,UNASSIGNED_REGION
province:193,cambodia__prey_v_ng,193,Prey Vêng,,,4873.104,,,,,,,,UNASSIGNED_REGION
province:2813,italy__salerno,2813,Salerno,,,4870.466,,,,,,,,UNASSIGNED_REGION
province:2025,philippines__maguindanao,2025,Maguindanao,,,4863.998,,,,,,,,UNASSIGNED_REGION
province:1977,panama__cocl,1977,Coclé,,,4855.039,,,,,,,,UNASSIGNED_REGION
province:1549,senegal__kaolack,1549,Kaolack,,,4853.47,,,,,,,,UNASSIGNED_REGION
province:3906,bulgaria__stara_zagora,3906,Stara Zagora,,,4852.501,,,,,,,,UNASSIGNED_REGION
province:3933,italy__brescia,3933,Brescia,,,4841.298,,,,,,,,UNASSIGNED_REGION
province:3390,senegal__diourbel,3390,Diourbel,,,4840.757,,,,,,,,UNASSIGNED_REGION
province:1798,uruguay__maldonado,1798,Maldonado,,,4836.476,,,,,,,,UNASSIGNED_REGION
province:1606,uganda__kabarole,1606,Kabarole,,,4833.452,,,,,,,,UNASSIGNED_REGION
province:125,estonia__p_rnu,125,Pärnu,,,4831.813,,,,,,,,UNASSIGNED_REGION
province:2304,guatemala__escuintla,2304,Escuintla,,,4794.657,,,,,,,,UNASSIGNED_REGION
province:2577,ireland__kerry_2,2577,Kerry,,,4794.223,,,,,,,,UNASSIGNED_REGION
province:633,nicaragua__chinandega,633,Chinandega,,,4776.168,,,,,,,,UNASSIGNED_REGION
province:2063,vietnam__kh_nh_h_a,2063,Khánh Hòa,,,4772.624,,,,,,,,UNASSIGNED_REGION
province:718,romania__calarasi,718,Calarasi,,,4764.023,,,,,,,,UNASSIGNED_REGION
province:310,ireland__donegal,310,Donegal,,,4758.774,,,,,,,,UNASSIGNED_REGION
province:727,bulgaria__veliko_tarnovo,727,Veliko Tarnovo,,,4753.952,,,,,,,,UNASSIGNED_REGION
province:3459,romania__braila,3459,Braila,,,4751.895,,,,,,,,UNASSIGNED_REGION
province:316,czech_republic__kr_lov_hradeck,316,Královéhradecký,,,4750.072,,,,,,,,UNASSIGNED_REGION
province:902,vietnam__th_a_thi_n_hu,902,Thừa Thiên - Huế,,,4728.935,,,,,,,,UNASSIGNED_REGION
province:390,lithuania__marijampoles,390,Marijampoles,,,4726.387,,,,,,,,UNASSIGNED_REGION
province:3736,nigeria__abia,3736,Abia,,,4725.031,,,,,,,,UNASSIGNED_REGION
province:1198,belize__orange_walk,1198,Orange Walk,,,4720.903,,,,,,,,UNASSIGNED_REGION
province:3429,dominican_republic__san_juan,3429,San Juan,,,4720.487,,,,,,,,UNASSIGNED_REGION
province:3275,vietnam__ng_b_c,3275,Đông Bắc,,,4720.399,,,,,,,,UNASSIGNED_REGION
province:3881,burkina_faso__bal,3881,Balé,,,4719.399,,,,,,,,UNASSIGNED_REGION
province:3405,romania__vrancea,3405,Vrancea,,,4719.159,,,,,,,,UNASSIGNED_REGION
province:3073,france__haute_corse,3073,Haute-Corse,,,4708.586,,,,,,,,UNASSIGNED_REGION
province:3738,nigeria__anambra,3738,Anambra,,,4697.441,,,,,,,,UNASSIGNED_REGION
province:3276,vietnam__b_c_giang,3276,Bắc Giang,,,4693.859,,,,,,,,UNASSIGNED_REGION
province:292,romania__satu_mare,292,Satu Mare,,,4693.126,,,,,,,,UNASSIGNED_REGION
province:3180,philippines__iloilo,3180,Iloilo,,,4688.66,,,,,,,,UNASSIGNED_REGION
province:515,thailand__yala,515,Yala,,,4684.557,,,,,,,,UNASSIGNED_REGION
province:3728,turkey__kinkkale,3728,Kinkkale,,,4676.468,,,,,,,,UNASSIGNED_REGION
province:417,france__haute_savoie,417,Haute-Savoie,,,4673.246,,,,,,,,UNASSIGNED_REGION
province:1400,afghanistan__kunar,1400,Kunar,,,4671.799,,,,,,,,UNASSIGNED_REGION
province:1882,indonesia__nusa_tenggara_barat_2,1882,Nusa Tenggara Barat,,,4671.551,,,,,,,,UNASSIGNED_REGION
province:2043,sri_lanka__amp_ra,2043,Ampāra,,,4662.308,,,,,,,,UNASSIGNED_REGION
province:2511,thailand__trang,2511,Trang,,,4652.629,,,,,,,,UNASSIGNED_REGION
province:1698,united_states_of_america__alaska_72,1698,Alaska,,,4650.92,,,,,,,,UNASSIGNED_REGION
province:723,bulgaria__dobrich,723,Dobrich,,,4647.805,,,,,,,,UNASSIGNED_REGION
province:341,guinea__gu_ck_dou,341,Guéckédou,,,4637.23,,,,,,,,UNASSIGNED_REGION
province:3428,dominican_republic__santiago,3428,Santiago,,,4636.686,,,,,,,,UNASSIGNED_REGION
province:1922,ecuador__gal_pagos_5,1922,Galápagos,,,4635.04,,,,,,,,UNASSIGNED_REGION
province:671,france__bas_rhin,671,Bas-Rhin,,,4634.879,,,,,,,,UNASSIGNED_REGION
province:3863,iran__alborz,3863,Alborz,,,4633.385,,,,,,,,UNASSIGNED_REGION
province:3403,romania__prahova,3403,Prahova,,,4626.455,,,,,,,,UNASSIGNED_REGION
province:2215,oman__muscat,2215,Muscat,,,4625.45,,,,,,,,UNASSIGNED_REGION
province:1054,vietnam__qu_ng_ninh_3,1054,Quảng Ninh,,,4610.749,,,,,,,,UNASSIGNED_REGION
province:3633,algeria__a_n_defla,3633,Aïn Defla,,,4606.515,,,,,,,,UNASSIGNED_REGION
province:367,djibouti__obock,367,Obock,,,4600.48,,,,,,,,UNASSIGNED_REGION
province:3559,ecuador__imbabura,3559,Imbabura,,,4598.165,,,,,,,,UNASSIGNED_REGION
province:2363,japan__ky_to,2363,Kyōto,,,4597.446,,,,,,,,UNASSIGNED_REGION
province:3353,thailand__prachin_buri,3353,Prachin Buri,,,4596.759,,,,,,,,UNASSIGNED_REGION
province:2153,benin__atlantique,2153,Atlantique,,,4588.916,,,,,,,,UNASSIGNED_REGION
province:1492,guinea_bissau__cacheu_2,1492,Cacheu,,,4586.563,,,,,,,,UNASSIGNED_REGION
province:465,hungary__baranya,465,Baranya,,,4585.599,,,,,,,,UNASSIGNED_REGION
province:2537,vietnam__qu_ng_ng_i,2537,Quảng Ngãi,,,4570.781,,,,,,,,UNASSIGNED_REGION
province:3706,uganda__nwoya,3706,Nwoya,,,4570.3,,,,,,,,UNASSIGNED_REGION
province:2024,philippines__lanao_del_sur,2024,Lanao del Sur,,,4551.043,,,,,,,,UNASSIGNED_REGION
province:1217,panama__bocas_del_toro,1217,Bocas del Toro,,,4546.069,,,,,,,,UNASSIGNED_REGION
province:3460,romania__ialomita,3460,Ialomita,,,4533.624,,,,,,,,UNASSIGNED_REGION
province:2167,philippines__batangas,2167,Batangas,,,4529.7,,,,,,,,UNASSIGNED_REGION
province:3298,tunisia__siliana,3298,Siliana,,,4524.512,,,,,,,,UNASSIGNED_REGION
province:3630,algeria__bouira,3630,Bouira,,,4521.182,,,,,,,,UNASSIGNED_REGION
province:3203,fiji__central,3203,Central,,,4519.689,,,,,,,,UNASSIGNED_REGION
province:2676,estonia__harju,2676,Harju,,,4516.224,,,,,,,,UNASSIGNED_REGION
province:699,slovakia__trenciansky,699,Trenciansky,,,4513.89,,,,,,,,UNASSIGNED_REGION
province:3176,philippines__cebu_2,3176,Cebu,,,4513.394,,,,,,,,UNASSIGNED_REGION
province:1427,syria__dar_a,1427,Dar`a,,,4511.785,,,,,,,,UNASSIGNED_REGION
province:2227,taiwan__hualien,2227,Hualien,,,4498.37,,,,,,,,UNASSIGNED_REGION
province:2026,philippines__sultan_kudarat,2026,Sultan Kudarat,,,4496.512,,,,,,,,UNASSIGNED_REGION
province:2291,honduras__atl_ntida,2291,Atlántida,,,4494.352,,,,,,,,UNASSIGNED_REGION
province:3505,japan__yamanashi,3505,Yamanashi,,,4482.363,,,,,,,,UNASSIGNED_REGION
province:585,france__hautes_pyr_n_es,585,Hautes-Pyrénées,,,4478.3,,,,,,,,UNASSIGNED_REGION
province:634,honduras__choluteca,634,Choluteca,,,4473.581,,,,,,,,UNASSIGNED_REGION
province:1043,guinea__tougu,1043,Tougué,,,4464.907,,,,,,,,UNASSIGNED_REGION
province:3230,cuba__mayabeque,3230,Mayabeque,,,4459.2,,,,,,,,UNASSIGNED_REGION
province:2818,italy__grosseto,2818,Grosseto,,,4457.451,,,,,,,,UNASSIGNED_REGION
province:3160,indonesia__bangka_belitung,3160,Bangka-Belitung,,,4452.077,,,,,,,,UNASSIGNED_REGION
province:1837,australia__south_australia_2,1837,South Australia,,,4446.941,,,,,,,,UNASSIGNED_REGION
province:3434,azerbaijan__ab_eron,3434,Abşeron,,,4445.677,,,,,,,,UNASSIGNED_REGION
province:2386,japan__wakayama,2386,Wakayama,,,4445.616,,,,,,,,UNASSIGNED_REGION
province:3194,falkland_islands__falkland_islands,3194,Falkland Islands,,,4440.266,,,,,,,,UNASSIGNED_REGION
province:1753,spain__pontevedra,1753,Pontevedra,region:iberia:galicia,macroregion:iberia,4433.094,P3,2100,2,,,,2,OK
province:517,thailand__narathiwat,517,Narathiwat,,,4427.621,,,,,,,,UNASSIGNED_REGION
province:3658,afghanistan__logar,3658,Logar,,,4424.749,,,,,,,,UNASSIGNED_REGION
province:298,hungary__csongr_d,298,Csongrád,,,4423.927,,,,,,,,UNASSIGNED_REGION
province:209,belgium__luxembourg,209,Luxembourg,,,4423.79,,,,,,,,UNASSIGNED_REGION
province:2447,canada__nunavut_53,2447,Nunavut,,,4422.5,,,,,,,,UNASSIGNED_REGION
province:3724,turkey__usak,3724,Usak,,,4420.672,,,,,,,,UNASSIGNED_REGION
province:1721,bhutan__gasa,1721,Gasa,,,4418.324,,,,,,,,UNASSIGNED_REGION
province:724,bulgaria__vratsa,724,Vratsa,,,4416.069,,,,,,,,UNASSIGNED_REGION
province:3656,afghanistan__kabul,3656,Kabul,,,4414.41,,,,,,,,UNASSIGNED_REGION
province:2617,united_kingdom__lancashire_2,2617,Lancashire,,,4413.914,,,,,,,,UNASSIGNED_REGION
province:1862,indonesia__jawa_timur_3,1862,Jawa Timur,,,4410.481,,,,,,,,UNASSIGNED_REGION
province:476,bulgaria__yambol,476,Yambol,,,4398.058,,,,,,,,UNASSIGNED_REGION
province:726,bulgaria__pleven,726,Pleven,,,4394.611,,,,,,,,UNASSIGNED_REGION
province:2979,dominican_republic__el_seybo,2979,El Seybo,,,4389.22,,,,,,,,UNASSIGNED_REGION
province:287,armenia__syunik,287,Syunik,,,4388.607,,,,,,,,UNASSIGNED_REGION
province:319,czech_republic__pardubick,319,Pardubický,,,4380.489,,,,,,,,UNASSIGNED_REGION
province:3868,hungary__fej_r,3868,Fejér,,,4364.112,,,,,,,,UNASSIGNED_REGION
province:2367,japan__toyama,2367,Toyama,,,4359.773,,,,,,,,UNASSIGNED_REGION
province:2524,thailand__chon_buri,2524,Chon Buri,,,4356.919,,,,,,,,UNASSIGNED_REGION
province:3685,united_kingdom__omagh,3685,Omagh,,,4347.58,,,,,,,,UNASSIGNED_REGION
province:1894,indonesia__sulawesi_tenggara_5,1894,Sulawesi Tenggara,,,4346.949,,,,,,,,UNASSIGNED_REGION
province:1719,belize__toledo,1719,Toledo,,,4326.281,,,,,,,,UNASSIGNED_REGION
province:3941,italy__vercelli,3941,Vercelli,,,4326.228,,,,,,,,UNASSIGNED_REGION
province:1674,united_states_of_america__alaska_48,1674,Alaska,,,4317.285,,,,,,,,UNASSIGNED_REGION
province:2120,algeria__chlef,2120,Chlef,,,4313.99,,,,,,,,UNASSIGNED_REGION
province:2216,oman__al_batnah_south,2216,Al Batnah South,,,4310.894,,,,,,,,UNASSIGNED_REGION
province:2329,egypt__ad_daqahliyah,2329,Ad Daqahliyah,,,4304.951,,,,,,,,UNASSIGNED_REGION
province:804,uzbekistan__sirdaryo,804,Sirdaryo,,,4300.501,,,,,,,,UNASSIGNED_REGION
province:620,honduras__lempira,620,Lempira,,,4299.202,,,,,,,,UNASSIGNED_REGION
province:3912,bulgaria__pazardzhik,3912,Pazardzhik,,,4298.727,,,,,,,,UNASSIGNED_REGION
province:524,haiti__ouest,524,Ouest,,,4296.794,,,,,,,,UNASSIGNED_REGION
province:2811,italy__reggio_calabria,2811,Reggio Calabria,,,4295.159,,,,,,,,UNASSIGNED_REGION
province:2748,turkey__sakarya,2748,Sakarya,,,4285.587,,,,,,,,UNASSIGNED_REGION
province:3063,italy__sassari,3063,Sassari,,,4284.546,,,,,,,,UNASSIGNED_REGION
province:303,uzbekistan__andijon,303,Andijon,,,4276.247,,,,,,,,UNASSIGNED_REGION
province:3457,uganda__kibale,3457,Kibale,,,4272.167,,,,,,,,UNASSIGNED_REGION
province:3813,philippines__laguna,3813,Laguna,,,4270.443,,,,,,,,UNASSIGNED_REGION
province:3481,nicaragua__boaco,3481,Boaco,,,4265.3,,,,,,,,UNASSIGNED_REGION
province:327,malawi__chitipa_2,327,Chitipa,,,4263.7,,,,,,,,UNASSIGNED_REGION
province:1563,uganda__kitgum,1563,Kitgum,,,4256.942,,,,,,,,UNASSIGNED_REGION
province:778,azerbaijan__c_lilabad,778,Cəlilabad,,,4252.507,,,,,,,,UNASSIGNED_REGION
province:696,republic_of_serbia__ju_no_backi,696,Južno-Backi,,,4249.738,,,,,,,,UNASSIGNED_REGION
province:3442,uganda__masindi,3442,Masindi,,,4246.854,,,,,,,,UNASSIGNED_REGION
province:2352,japan__tokushima,2352,Tokushima,,,4246.321,,,,,,,,UNASSIGNED_REGION
province:3339,thailand__nong_bua_lam_phu,3339,Nong Bua Lam Phu,,,4243.936,,,,,,,,UNASSIGNED_REGION
province:744,romania__galati,744,Galati,,,4233.619,,,,,,,,UNASSIGNED_REGION
province:2364,japan__fukui,2364,Fukui,,,4230.01,,,,,,,,UNASSIGNED_REGION
province:1552,senegal__fatick_2,1552,Fatick,,,4227.104,,,,,,,,UNASSIGNED_REGION
province:2959,india__andaman_and_nicobar_3,2959,Andaman and Nicobar,,,4224.318,,,,,,,,UNASSIGNED_REGION
province:3887,burkina_faso__ganzourgou,3887,Ganzourgou,,,4222.114,,,,,,,,UNASSIGNED_REGION
province:2510,thailand__krabi,2510,Krabi,,,4221.746,,,,,,,,UNASSIGNED_REGION
province:376,hungary__gyor_moson_sopron,376,Gyor-Moson-Sopron,,,4221.585,,,,,,,,UNASSIGNED_REGION
province:3270,vietnam__h_a_b_nh,3270,Hòa Bình,,,4219.083,,,,,,,,UNASSIGNED_REGION
province:1571,swaziland__manzini,1571,Manzini,,,4216.64,,,,,,,,UNASSIGNED_REGION
province:587,france__pyr_n_es_orientales,587,Pyrénées-Orientales,,,4216.141,,,,,,,,UNASSIGNED_REGION
province:3188,philippines__mindoro_oriental,3188,Mindoro Oriental,,,4213.985,,,,,,,,UNASSIGNED_REGION
province:3349,thailand__phichit,3349,Phichit,,,4211.541,,,,,,,,UNASSIGNED_REGION
province:3890,burkina_faso__boulkiemd,3890,Boulkiemdé,,,4209.786,,,,,,,,UNASSIGNED_REGION
province:3902,burkina_faso__bam,3902,Bam,,,4208.677,,,,,,,,UNASSIGNED_REGION
province:1751,portugal__vila_real,1751,Vila Real,region:iberia:tras_os_montes,macroregion:iberia,4206.044,P4,2800,2,,,,2,OK
province:190,vietnam__t_y_ninh,190,Tây Ninh,,,4205.963,,,,,,,,UNASSIGNED_REGION
province:1437,jordan__zarqa,1437,Zarqa,,,4205.608,,,,,,,,UNASSIGNED_REGION
province:1695,united_states_of_america__alaska_69,1695,Alaska,,,4197.726,,,,,,,,UNASSIGNED_REGION
province:2030,philippines__compostela_valley,2030,Compostela Valley,,,4189.53,,,,,,,,UNASSIGNED_REGION
province:411,france__alpes_maritimes,411,Alpes-Maritimes,,,4188.322,,,,,,,,UNASSIGNED_REGION
province:1972,ecuador__santa_elena,1972,Santa Elena,,,4182.881,,,,,,,,UNASSIGNED_REGION
province:194,vietnam__long_an,194,Long An,,,4181.473,,,,,,,,UNASSIGNED_REGION
province:3249,new_zealand__auckland,3249,Auckland,,,4179.899,,,,,,,,UNASSIGNED_REGION
province:1587,malawi__salima,1587,Salima,,,4160.838,,,,,,,,UNASSIGNED_REGION
province:3233,cuba__cienfuegos,3233,Cienfuegos,,,4153.183,,,,,,,,UNASSIGNED_REGION
province:3913,bulgaria__lovech,3913,Lovech,,,4150.436,,,,,,,,UNASSIGNED_REGION
province:3356,taiwan__nantou,3356,Nantou,,,4143.932,,,,,,,,UNASSIGNED_REGION
province:1992,indonesia__sumatera_utara_4,1992,Sumatera Utara,,,4132.029,,,,,,,,UNASSIGNED_REGION
province:1758,united_kingdom__shropshire,1758,Shropshire,,,4131.814,,,,,,,,UNASSIGNED_REGION
province:3751,turkey__batman,3751,Batman,,,4127.795,,,,,,,,UNASSIGNED_REGION
province:1590,malawi__dedza,1590,Dedza,,,4127.557,,,,,,,,UNASSIGNED_REGION
province:171,norway__stfold,171,Østfold,,,4115.443,,,,,,,,UNASSIGNED_REGION
province:3216,vanuatu__sanma_3,3216,Sanma,,,4111.485,,,,,,,,UNASSIGNED_REGION
province:2609,united_kingdom__somerset,2609,Somerset,,,4110.183,,,,,,,,UNASSIGNED_REGION
province:887,thailand__mukdahan,887,Mukdahan,,,4107.803,,,,,,,,UNASSIGNED_REGION
province:3558,ecuador__bolivar,3558,Bolivar,,,4105.672,,,,,,,,UNASSIGNED_REGION
province:3531,guinea__pita,3531,Pita,,,4095.442,,,,,,,,UNASSIGNED_REGION
province:1693,united_states_of_america__alaska_67,1693,Alaska,,,4091.574,,,,,,,,UNASSIGNED_REGION
province:1664,united_states_of_america__alaska_38,1664,Alaska,,,4086.748,,,,,,,,UNASSIGNED_REGION
province:2365,japan__ishikawa,2365,Ishikawa,,,4085.593,,,,,,,,UNASSIGNED_REGION
province:698,slovakia__trnavsk,698,Trnavský,,,4082.013,,,,,,,,UNASSIGNED_REGION
province:915,lesotho__maseru,915,Maseru,,,4078.913,,,,,,,,UNASSIGNED_REGION
province:672,france__haute_rhin,672,Haute-Rhin,,,4074.887,,,,,,,,UNASSIGNED_REGION
province:2059,philippines__eastern_samar,2059,Eastern Samar,,,4071.333,,,,,,,,UNASSIGNED_REGION
province:734,bulgaria__kardzhali,734,Kardzhali,,,4066.339,,,,,,,,UNASSIGNED_REGION
province:3354,thailand__yasothon,3354,Yasothon,,,4050.351,,,,,,,,UNASSIGNED_REGION
province:2118,algeria__tizi_ouzou,2118,Tizi Ouzou,,,4048.176,,,,,,,,UNASSIGNED_REGION
province:1403,afghanistan__khost,1403,Khost,,,4047.305,,,,,,,,UNASSIGNED_REGION
province:729,republic_of_serbia__ju_no_banatski,729,Južno-Banatski,,,4044.704,,,,,,,,UNASSIGNED_REGION
province:3352,thailand__lamphun,3352,Lamphun,,,4039.402,,,,,,,,UNASSIGNED_REGION
province:197,cambodia__k_ndal,197,Kândal,,,4038.183,,,,,,,,UNASSIGNED_REGION
province:3629,algeria__bordj_bou_arr_ridj,3629,Bordj Bou Arréridj,,,4037.198,,,,,,,,UNASSIGNED_REGION
province:3679,uganda__amuria,3679,Amuria,,,4033.021,,,,,,,,UNASSIGNED_REGION
province:1033,guinea__yomou,1033,Yomou,,,4026.67,,,,,,,,UNASSIGNED_REGION
province:3554,ecuador__ca_ar,3554,Cañar,,,4014.981,,,,,,,,UNASSIGNED_REGION
province:478,bulgaria__haskovo,478,Haskovo,,,4014.061,,,,,,,,UNASSIGNED_REGION
province:1479,algeria__souk_ahras,1479,Souk Ahras,,,4013.962,,,,,,,,UNASSIGNED_REGION
province:340,guinea__for_cariah,340,Forécariah,,,4000.717,,,,,,,,UNASSIGNED_REGION
province:130,lithuania__tel_iai,130,Telšiai,,,3999.115,,,,,,,,UNASSIGNED_REGION
